ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,CAUSAACCI,CLASACC
15,33,2018,6,21,1,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,20,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,14,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,45,14,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,10,14,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,17,30,14,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,23,10,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,1,0,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,1,35,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,2,15,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,0,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,4,0,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,4,9,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,12,35,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,13,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,46,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,30,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,30,2,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,0,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,10,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,8,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,23,0,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,55,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,40,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,1,40,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,3,33,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,9,17,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,0,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,41,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,10,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,20,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,15,0,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,0,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,30,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,40,9,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,6,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,10,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,21,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,5,50,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,6,40,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,8,10,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,10,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,35,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,10,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,30,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,15,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,30,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,25,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,55,10,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,20,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,30,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,55,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,45,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,30,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,0,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,0,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,20,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,0,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,0,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,0,11,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,1,50,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,9,6,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,30,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,20,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,50,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,55,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,0,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,25,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,50,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,30,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,0,13,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,17,30,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,17,50,8,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,50,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,5,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,27,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,30,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,41,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,23,0,25,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,0,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,0,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,30,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,0,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,30,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,5,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,45,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,18,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,0,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,30,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,35,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,0,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,45,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,30,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,41,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,45,27,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,28,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,2,50,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,3,0,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,5,0,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,6,35,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,6,55,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,0,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,30,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,41,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,0,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,30,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,0,28,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,30,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,30,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,0,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,30,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,11,50,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,15,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,30,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,55,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,0,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,15,50,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,17,40,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,20,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,30,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,30,18,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,45,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,2,20,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,35,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,20,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,0,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,51,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,14,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,0,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,30,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,17,52,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,14,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,30,19,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,12,25,20,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,0,20,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,6,20,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,10,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,8,54,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,31,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,25,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,30,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,58,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,10,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,0,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,30,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,9,40,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,40,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,0,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,30,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,17,55,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,30,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,23,10,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,3,45,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,5,20,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,20,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,11,0,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,11,40,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,0,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,30,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,31,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,35,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,30,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,17,40,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,10,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,30,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,30,23,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,3,0,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,3,0,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,4,0,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,11,20,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,50,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,15,0,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,0,20,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,1,15,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,2,33,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,7,5,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,8,40,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,16,56,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,40,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,23,50,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,1,40,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,0,0,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,2,50,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,4,30,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,10,50,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,13,0,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,0,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,23,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,18,0,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,19,25,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,20,25,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,21,10,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,22,45,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,23,30,4,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,6,0,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,12,45,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,33,2018,6,14,0,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,33,2018,6,14,30,5,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
